Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2017-11-02,1166.4752197265625,1187.7291295386785,1157.8582305254115,1158.635540165162,1468422
2017-11-03,1163.7884521484375,1171.1617268741325,1156.1041667023258,1169.2517436737492,666886
2017-11-06,1183.97607421875,1186.7521805864096,1160.079328917605,1163.7437893229157,1377000
2017-11-07,1203.741943359375,1229.4819797367024,1184.1981546641384,1185.9526321882208,2696892
2017-11-08,1214.8238525390625,1225.4840984114344,1207.3838892739695,1209.4937296028763,1402252
2017-11-09,1215.44580078125,1221.486650867652,1207.850439762658,1221.486650867652,1152432
2017-11-10,1203.1644287109375,1210.8264818333237,1196.3241464015246,1209.1385875731062,1356566
2017-11-13,1225.4620361328125,1233.6570795840478,1200.18840978366,1200.18840978366,1496996
2017-11-14,1205.762939453125,1224.3961430983272,1202.6092393454016,1224.3961430983272,1657252
2017-11-15,1201.6324462890625,1223.7080286012635,1199.8779682630711,1201.9433486007329,6670834
2017-11-16,1219.998291015625,1227.260625826313,1193.4809549906538,1203.7192529820152,1653482
2017-11-17,1202.5203857421875,1220.6428286078515,1200.876952568847,1220.6428286078515,1325464
2017-11-20,1200.810546875,1211.2264780738317,1197.1905469241467,1205.9408140152227,1014498
2017-11-21,1187.2625732421875,1199.7217564516031,1184.1755656053217,1199.7217564516031,1527740
2017-11-22,1190.68310546875,1203.5864698067967,1187.0186449916364,1187.2851945848165,1822624
2017-11-23,1190.9498291015625,1196.1689099377186,1185.508659719187,1190.8387848284528,793470
2017-11-24,1193.9698486328125,1200.5658111454895,1187.3294250493552,1191.2825564498835,2287512
2017-11-27,1192.9925537109375,1197.4564447407827,1182.4877051065223,1193.947490656055,1856786
2017-11-28,1192.74853515625,1200.3438968891219,1185.952605280358,1193.0594373719257,911716
2017-11-29,1180.688720703125,1196.1683282233241,1177.0687225368765,1189.2835866386745,1447532
2017-11-30,1171.2945556640625,1184.597632929903,1165.0760786904953,1178.6900581166876,4299962
2017-12-01,1168.1630859375,1185.0640396759275,1164.4098125976175,1170.4062011042236,1031144
2017-12-04,1169.2291259765625,1180.84430873245,1156.1702598294967,1164.631851606727,1259104
2017-12-05,1170.6510009765625,1177.8244179081785,1167.3640253059018,1168.6299734428585,1167914
2017-12-06,1169.6510009765625,1174.8478487895,1160.56760545969,1170.8502568654526,1407518
2017-12-07,1162.5218505859375,1175.2697043821183,1161.5224526821,1169.2067338088166,1326300
2017-12-08,1155.5264892578125,1174.8481891550698,1153.527692716717,1162.8554099084963,1385548
2017-12-11,1181.999267578125,1187.1294243479958,1158.5689346043068,1158.5689346043068,1008002
2017-12-12,1160.2569580078125,1182.3992258045944,1158.1471171653739,1181.9550487851336,1882246
2017-12-13,1167.4744873046875,1177.7127862461718,1155.3040839682533,1159.9234802199278,2961458
2017-12-14,1136.11572265625,1169.0736277064575,1124.2562208416266,1169.0736277064575,5504150
2017-12-15,1130.6968994140625,1147.9531090415103,1126.8103510599112,1138.7586677663032,2718138
2017-12-18,1146.198486328125,1149.9517594313027,1107.932689907384,1126.8767912476083,2180664
2017-12-19,1143.8892822265625,1153.8832667573395,1139.1809616931719,1144.2001845014076,1801952
2017-12-20,1149.9517822265625,1151.6396761622766,1132.9397849921893,1146.864774409796,1577570
2017-12-21,1152.9501953125,1158.4135939970581,1145.9988687711939,1149.0858771742292,1293648
2017-12-22,1175.62548828125,1183.243080542267,1150.5072569538133,1156.6369213126948,3665664
2017-12-26,1176.8248291015625,1194.7251853826713,1168.8963340553653,1193.0595214937653,2175786
2017-12-27,1163.698974609375,1180.8442457024482,1159.523755277879,1176.8244232153247,739284
2017-12-28,1166.830810546875,1178.6237322126876,1157.3698182551407,1158.7690409445813,2605088
2017-12-29,1199.8106689453125,1203.2308095248225,1163.0994900574635,1165.1205167222383,2609542
2018-01-01,1175.114501953125,1196.967984710657,1170.4061832283815,1191.4157732152662,1351760
2018-01-02,1168.7183837890625,1185.7748439476657,1163.8324372778693,1181.510701797605,1920290
2018-01-03,1172.0274658203125,1185.5082796303818,1168.7183692309156,1169.0737324792674,1257120
2018-01-04,1180.22265625,1182.399080000316,1172.627186777173,1177.068956424056,913082
2018-01-05,1194.48046875,1199.0555123970912,1177.0687563816603,1177.0687563816603,1153706
2018-01-08,1205.6737060546875,1211.2037950848874,1191.2158350478958,1199.2776022194996,1242220
2018-01-09,1203.2755126953125,1208.6056367825565,1188.8619904977209,1205.9405747389344,2149396
2018-01-10,1246.6273193359375,1250.8025401201862,1196.9016131342948,1204.1639510887162,3365850
2018-01-11,1239.475830078125,1253.422943506504,1235.7891395527965,1248.1372809602335,2520744
2018-01-12,1233.1905517578125,1245.9161762779054,1217.2889974096843,1245.9161762779054,3360314
2018-01-15,1219.7547607421875,1247.2492794735715,1214.8465821670354,1233.5463727522585,1457214
2018-01-16,1266.2818603515625,1271.078884503188,1221.7308920183461,1224.1516346292678,4267752
2018-01-17,1283.2052001953125,1299.2178037036495,1271.3012341858673,1274.7880672237518,4280806
2018-01-18,1296.197509765625,1302.7713521192723,1273.9220729824622,1286.7809775279686,2209478
2018-01-19,1314.452880859375,1324.5356760207017,1289.7343683193574,1301.6827934396583,1820000
2018-01-22,1387.5146484375,1395.6623787069846,1300.9619849125413,1318.3259539103474,4367110
2018-01-23,1381.10400390625,1399.0690849607488,1375.7835250506855,1386.8697129371549,3239610
2018-01-24,1413.4281005859375,1451.0277762640055,1372.4890890849285,1375.7615751461067,5621538
2018-01-25,1389.58544921875,1415.7427180431491,1371.7539616676422,1413.605591786681,3833844
2018-01-29,1424.2242431640625,1435.8669659354825,1390.0082690389386,1394.193388188833,3141060
2018-01-30,1403.743896484375,1426.4283504762927,1399.669975466396,1415.8318513584481,1574758
2018-01-31,1385.7120361328125,1402.4749070181435,1379.590121856146,1396.6869153383861,3043214
2018-02-01,1397.3992919921875,1420.2840765804694,1375.2268103735305,1390.8988887891494,2400630
2018-02-02,1404.10009765625,1420.2842579940932,1381.7495646150319,1389.1181457497087,2456490
2018-02-05,1381.63818359375,1419.3937221588067,1369.9064343277894,1384.6657703619476,2757742
2018-02-06,1334.4658203125,1370.03965923953,1329.011751983589,1340.142503675244,2657306
2018-02-07,1315.6773681640625,1349.4925761026316,1312.2935755659878,1347.7116555139116,2180324
2018-02-08,1324.203369140625,1347.9787221929141,1317.435893220037,1326.674417986619,2755004
2018-02-09,1323.0902099609375,1333.018862506935,1289.6756706423146,1313.4287389430388,2102458
2018-02-12,1321.1309814453125,1346.0861443206013,1315.8995290217151,1326.0285113737866,1974562
2018-02-14,1296.4210205078125,1324.3146426553521,1287.8280578805613,1322.3333904599021,2847532
2018-02-15,1302.6766357421875,1310.3122890883242,1293.4381104283639,1305.3924743501257,2465236
2018-02-16,1305.8822021484375,1335.5122878510258,1301.407617781691,1301.407617781691,2515756
2018-02-19,1301.6749267578125,1314.8982406430985,1289.0303251159546,1311.2028086108253,1568224
2018-02-20,1311.091552734375,1329.034350456877,1303.5893808352805,1303.6339473321166,1889068
2018-02-21,1354.52392578125,1363.5621210252775,1317.9037400311884,1324.1146798867305,3089228
2018-02-22,1358.0413818359375,1370.8640356729302,1345.7085247877335,1358.8428180817743,3463010
2018-02-23,1369.4385986328125,1375.315613506299,1332.1728654840929,1357.9516416944682,3362500
2018-02-26,1349.803955078125,1375.7386061483633,1345.1290394345626,1369.082438471802,1363882
2018-02-27,1354.54541015625,1370.6627129431706,1349.9372365980055,1353.9443062317066,1717800
2018-02-28,1351.2958984375,1364.1630073398499,1345.2407244253495,1351.2736151884335,2706864
2018-03-01,1352.4755859375,1362.938494315686,1344.5950341328323,1357.5067083016575,1718124
2018-03-05,1382.818115234375,1386.2908234714223,1350.3607718365383,1357.5067375374188,2858168
2018-03-06,1354.74609375,1392.2344443197228,1349.1138680828312,1390.008293945051,1906764
2018-03-07,1347.912109375,1375.3160491547271,1343.9273209367252,1366.8566755924287,1917772
2018-03-08,1337.44873046875,1360.1331788183925,1330.1247181953383,1360.1331788183925,1951826
2018-03-09,1350.8726806640625,1363.828811266329,1325.5390229278194,1337.916441363042,1872436
2018-03-12,1358.9090576171875,1373.0451138266856,1351.496019651395,1354.8352455276545,2091340
2018-03-13,1285.2904052734375,1308.843036481797,1278.7009773828256,1302.2536085911854,88067154
2018-03-14,1285.3345947265625,1301.4297263392232,1280.0586838251454,1288.0282582831896,3668668
2018-03-15,1277.6767578125,1292.3026096372255,1271.399078810513,1288.94110074355,2348906
2018-03-16,1258.08642578125,1278.700597119405,1248.8701862534579,1277.275882817793,7197482
2018-03-19,1260.446533203125,1268.0154456243376,1255.5490016364581,1259.5560729182764,3489940
2018-03-20,1275.5174560546875,1279.2350620555712,1255.1036131209146,1255.5488432071581,4024984
2018-03-21,1271.9107666015625,1284.1768744951098,1268.9054641863843,1278.9231389036452,3907678
2018-03-22,1260.6024169921875,1280.4596162787875,1256.684369968767,1273.3359339448468,2326094
2018-03-23,1254.7252197265625,1261.826727102559,1245.776159530052,1247.5347967650403,3654122
2018-03-26,1254.213134765625,1258.8434841159306,1238.4297501768547,1255.103594925203,2964210
2018-03-27,1267.8818359375,1274.6938787547756,1256.906956569885,1257.775133594915,2494574
2018-03-28,1268.527587890625,1280.0368321040114,1257.7753219804633,1262.6282877078847,6865654
2018-04-02,1295.4638671875,1297.4006618265628,1264.4536306065334,1264.4536306065334,1662988
2018-04-03,1296.1761474609375,1304.4796454671014,1287.6500344015385,1287.6500344015385,1937290
2018-04-04,1296.0205078125,1306.305368611343,1287.605700758011,1304.2795495208102,2841820
2018-04-05,1316.968505859375,1319.55086247973,1300.2279173699092,1302.9883225714882,1809424
2018-04-06,1313.5623779296875,1317.88108813416,1302.9881631178002,1315.2097075501044,1129018
2018-04-09,1301.808349609375,1319.439506453332,1297.8458448832334,1308.8430074894898,1235866
2018-04-10,1307.908203125,1316.656932567956,1302.6098988330982,1302.6098988330982,1184532
2018-04-11,1341.990234375,1346.821024338492,1311.4697986171745,1313.6959490706265,3124416
2018-04-12,1397.6890869140625,1402.4753121858078,1339.2303323203366,1340.1430760886606,6114360
2018-04-13,1403.9444580078125,1442.9021018011258,1394.5055991942177,1402.4751765592796,8179118
2018-04-16,1419.2379150390625,1424.714267897283,1384.9997582738526,1387.337216678076,6270274
2018-04-17,1409.86572265625,1422.4879311705454,1401.2281932242656,1419.2377295981687,3301724
2018-04-18,1406.5264892578125,1421.8200783744398,1400.6271902781782,1409.598533548836,2433066
2018-04-19,1420.7958984375,1432.3941635337003,1409.4870981068705,1415.7870601357697,4820952
2018-04-20,1514.8734130859375,1523.7335589391669,1442.5457916604928,1446.9980934866055,18465662
2018-04-23,1517.6337890625,1584.0843925292374,1509.1299579587173,1524.468115712625,15185910
2018-04-24,1507.3934326171875,1532.9941665606134,1488.181794885237,1518.2348303840413,8314336
2018-04-25,1545.059814453125,1550.736498448306,1498.2216278561664,1507.1039469559335,8196574
2018-04-26,1575.78076171875,1585.0192870576393,1543.6128843339425,1543.6128843339425,12135034
2018-04-27,1536.9122314453125,1577.895689476347,1522.6871495511023,1569.4363164232852,4501330
2018-04-30,1572.597412109375,1580.1217579534573,1530.5231641165315,1536.9121513702603,3458558
2018-05-02,1558.194091796875,1572.6417872594402,1545.5273167906817,1571.8849178052337,3158046
2018-05-03,1550.224365234375,1569.8812293773976,1545.126393965572,1562.6685239713975,3761550
2018-05-04,1549.734619140625,1556.9696080255019,1544.9483957244756,1554.743457599386,2347244
2018-05-07,1523.110107421875,1553.8532719782768,1518.63552253502,1553.8532719782768,3484426
2018-05-08,1532.1259765625,1552.294924177847,1512.31323480833,1529.231980575936,2992820
2018-05-09,1553.54150390625,1555.9679863586875,1531.6806611906882,1531.6806611906882,2615050
2018-05-10,1536.6002197265625,1563.2694564097949,1531.680405903372,1559.6185917165822,3858678
2018-05-11,1539.1383056640625,1551.6270327896837,1532.7047519020045,1537.9139227830951,2627876
2018-05-14,1528.719970703125,1545.393817725638,1518.5909850064213,1539.1605957584356,2433894
2018-05-15,1550.4691162109375,1556.4352642293609,1528.7864340462172,1536.0437057580987,1952890
2018-05-16,1555.5897216796875,1562.3127410468608,1547.2862220926484,1549.3787822517018,1648450
2018-05-17,1554.6546630859375,1573.0648646115264,1547.6200049600022,1564.0712373005917,2968048
2018-05-18,1559.21826171875,1566.1860700562281,1539.605851957388,1549.7571210726844,1874996
2018-05-21,1583.5723876953125,1599.266750995027,1566.3420020677204,1571.0836598404662,3446178
2018-05-22,1562.2679443359375,1591.675415873407,1555.500468166147,1584.1287869837677,1857416
2018-05-23,1556.1239013671875,1578.3408418104866,1549.8461129315385,1569.4362390358153,1507298
2018-05-24,1604.4759521484375,1609.5070748413614,1559.3519393496729,1562.7579066924422,2962316
2018-05-25,1596.50634765625,1636.1318323476908,1590.607047969041,1613.9593483873327,3769772
2018-05-28,1559.21826171875,1610.1748304233354,1552.0722961027918,1610.1748304233354,3716798
2018-05-29,1568.7685546875,1577.895773467433,1552.9628831417626,1571.6179843880666,3525312
2018-05-30,1564.58349609375,1572.9983034307797,1550.5141782331418,1562.3350618342301,3779106
2018-05-31,1563.236328125,1579.3979852382977,1549.8131082606158,1556.9063019143246,5049371
2018-06-01,1555.5150146484375,1578.0067045488975,1541.0145001811559,1574.8641591913322,1603856
2018-06-04,1566.109375,1570.3742564855954,1537.691774338488,1566.7827773398308,1681483
2018-06-05,1545.772705078125,1572.9782052554292,1536.3900090279662,1565.8850115508042,2449568
2018-06-06,1549.499267578125,1557.7148006089299,1540.0266945333078,1547.0301248947467,2236512
2018-06-07,1558.29833984375,1570.3746476380798,1547.7483672252554,1548.8257673960477,2414762
2018-06-08,1568.6683349609375,1577.826672853957,1557.8041320986515,1557.8041320986515,2582138
2018-06-11,1571.0030517578125,1582.9447662692166,1564.9873667653117,1568.6686117429585,2179378
2018-06-12,1599.1060791015625,1602.6975582236323,1573.965725247074,1577.5572043691438,4608875
2018-06-13,1637.8040771484375,1644.5830371390493,1614.3697001952817,1630.5313545910076,5370983
2018-06-14,1604.9873046875,1645.1669807373264,1601.799822857888,1643.1018362275422,3819998
2018-06-15,1652.1253662109375,1658.455282527034,1605.9298993262385,1616.1656369475556,9183574
2018-06-18,1642.2039794921875,1677.175966816124,1636.0535928510444,1677.175966816124,4674987
2018-06-19,1638.1634521484375,1651.182564264717,1635.0209078445077,1636.0534800364485,3245034
2018-06-20,1636.32275390625,1648.7583381724585,1632.865977137592,1644.8974542366093,3107695
2018-06-21,1633.5396728515625,1644.8977496483353,1631.96840043787,1644.8977496483353,2910659
2018-06-22,1624.96484375,1640.4081608095896,1615.7616780968538,1640.4081608095896,2949458
2018-06-25,1633.44970703125,1636.2330816156414,1621.5529316467982,1626.850385625431,2083217
2018-06-26,1662.8553466796875,1670.9361771981094,1635.0213748940125,1636.8171150092173,4679712
2018-06-27,1668.2421875,1692.6193759387481,1662.1815659899758,1670.0379272066737,4081208
2018-06-28,1654.5047607421875,1679.9145218297656,1639.7797826000947,1674.5273026256082,4888125
2018-06-29,1659.039306640625,1676.6824742116587,1654.1459589402257,1656.4803990394687,3506276
2018-07-02,1662.271484375,1668.0628112251409,1653.0683175294384,1662.8551217541517,2650290
2018-07-03,1682.6531982421875,1687.905715449757,1667.389409322567,1669.993144455656,3242233
2018-07-04,1675.5599365234375,1687.9056476537262,1667.4791074199757,1687.9056476537262,2700614
2018-07-05,1688.264892578125,1694.729512306944,1671.9235939027963,1681.7103981726655,2472571
2018-07-06,1717.58056640625,1724.8084645628842,1689.477297998091,1690.554698278316,3713781
2018-07-09,1690.6888427734375,1727.860674620173,1684.8526890410808,1727.5015047775323,6151747
2018-07-10,1683.5958251953125,1704.9651726264833,1679.6901130564718,1704.157067796971,5303302
2018-07-11,1777.692626953125,1793.94405013126,1700.7002834602542,1705.952800425122,22903802
2018-07-12,1770.0157470703125,1787.5691468777159,1760.2738808972451,1781.3738228513819,6921701
2018-07-13,1778.77001953125,1793.8542775446758,1772.3951652243975,1773.293035115595,4148185
2018-07-16,1786.042724609375,1792.1482836454618,1775.4927535007405,1786.7610643559465,2582159
2018-07-17,1801.2923583984375,1807.455137674569,1782.2641253027978,1789.461557409018,3315492
2018-07-18,1799.5830078125,1809.8842889369541,1793.1053626251555,1803.8564832716224,2013869
2018-07-19,1782.6240234375,1808.759632945676,1772.3676606950542,1801.2473351303925,1746318
2018-07-20,1796.2989501953125,1799.3578805570774,1784.9630175126208,1785.7727505236892,1934995
2018-07-23,1804.4410400390625,1808.309593483837,1786.762327372897,1800.2575111143842,2086201
2018-07-24,1798.4581298828125,1812.8529923531103,1785.0979201173845,1812.8529923531103,2038423
2018-07-25,1782.714111328125,1801.1575326161526,1770.9283372503533,1801.067586672252,1535492
2018-07-26,1767.599365234375,1785.8628936685352,1758.962468418733,1776.821075390598,3503036
2018-07-27,1748.7509765625,1767.5542887704855,1745.6471280835756,1764.1354647966368,2033977
2018-07-30,1749.515869140625,1758.6026056352125,1737.7751233622876,1748.0764046168267,1579251
2018-07-31,1745.55712890625,1751.6749899554036,1734.5810891802867,1747.1765950145834,2204803
2018-08-01,1778.2154541015625,1782.758876752784,1754.194069938858,1754.3289339228006,2425180
2018-08-02,1752.9346923828125,1785.8629238245298,1749.8757616315922,1781.3645285504126,1509287
2018-08-03,1780.86962890625,1783.2088822657324,1760.2220389014221,1760.2220389014221,1505131
2018-08-06,1777.36083984375,1798.413239962198,1774.3918553018696,1796.6589098936918,1532249
2018-08-07,1769.9833984375,1780.5996542057767,1763.8206194620914,1779.7448932904133,1353521
2018-08-08,1775.96630859375,1779.834972141905,1765.1701608211436,1774.166950631649,1315062
2018-08-09,1776.2811279296875,1782.0841231005218,1768.768830598728,1781.3643360048227,2060297
2018-08-10,1793.1500244140625,1796.2089546914021,1774.2118491383396,1782.2189036265554,2784105
2018-08-13,1799.4930419921875,1803.1817040671206,1790.3612778313932,1797.3788182269054,3559575
2018-08-14,1802.552001953125,1821.4901800338046,1783.523768108293,1792.1606650109954,3311765
2018-08-16,1807.0052490234375,1817.396585273823,1794.8595826745122,1799.6279252448396,2152065
2018-08-17,1810.8289794921875,1819.061064635422,1802.95678792813,1811.818604466849,1213731
2018-08-20,1808.31005859375,1820.950594545811,1802.687063921857,1820.950594545811,1587032
2018-08-21,1815.2374267578125,1820.9503666646924,1802.9567859664246,1808.489833995962,1376866
2018-08-23,1830.9365234375,1833.5456142351345,1817.6213414955037,1819.870538765174,3046791
2018-08-24,1838.044189453125,1840.743226442043,1827.2480414974532,1830.9367034174884,1570533
2018-08-27,1845.1513671875,1852.4388541329633,1830.8465605442352,1838.043991740478,1532702
2018-08-28,1861.615966796875,1864.1351122295318,1846.141530065154,1848.8405673898108,1987983
2018-08-29,1864.135009765625,1868.2736212952373,1840.3834606493504,1864.5848492950086,1525867
2018-08-30,1873.4912109375,1875.8304638836228,1858.2867257321932,1860.5359229310943,2408020
2018-08-31,1869.89306640625,1882.128790763816,1865.9345659866894,1873.4019468968995,2504554
2018-09-03,1846.9508056640625,1880.3289821539129,1842.902250439329,1875.6506956016344,1439711
2018-09-04,1888.3358154296875,1893.599024463964,1850.5943323008723,1853.158504835141,4420803
2018-09-05,1870.657958984375,1895.848976347156,1866.8793503096058,1889.3263022085787,1681106
2018-09-06,1867.1038818359375,1872.6818477338027,1853.6086967693955,1866.8339342049678,2238097
2018-09-07,1871.1976318359375,1874.9312121774853,1858.1970933457903,1870.7027644097989,1312182
2018-09-10,1872.0069580078125,1883.3878087614444,1866.159044886558,1875.2906982858608,1530539
2018-09-11,1840.968017578125,1879.429291983239,1837.324273968005,1879.429291983239,3679745
2018-09-12,1838.8988037109375,1861.345750289205,1835.3451156763979,1846.4562389173414,2307661
2018-09-14,1858.1966552734375,1863.7298121278263,1815.68693837484,1838.943615262537,3642038
2018-09-17,1866.0692138671875,1869.353174188908,1848.435636274514,1862.3356336686315,1033857
2018-09-18,1863.0103759765625,1870.252836193351,1851.1796844350993,1865.0346538207964,1456507
2018-09-19,1869.4427490234375,1879.4292729428635,1859.5014726280383,1864.0446754774073,1301268
2018-09-21,1892.1602783203125,1908.2196403808368,1844.4772792914655,1868.6337543946242,4508530
2018-09-24,1977.8990478515625,1988.7402226033503,1887.6612096097294,1902.8208870418844,3032226
2018-09-25,1964.179443359375,1990.0001906010355,1937.7289646529375,1983.7024366568146,2868778
2018-09-26,1927.247314453125,1978.3941543239157,1920.904753114846,1967.5980061420662,1970951
2018-09-27,1969.2626953125,1988.0208728482824,1921.534674899592,1927.0225856469078,3311802
2018-09-28,1964.62890625,1970.2969276427186,1942.272015823421,1959.5007800939914,2904371
2018-10-01,2029.2708740234375,2047.6242365128232,1970.6118511524633,1971.1064988501832,3772208
2018-10-03,1945.8709716796875,2028.7763104306857,1939.348298397815,2024.5478627155278,3902322
2018-10-04,1857.6575927734375,1940.2929926879558,1850.0553477222002,1940.2481844480767,4762419
2018-10-05,1891.7098388671875,1907.3193563646319,1818.1611952088201,1844.341830446932,3417624
2018-10-08,1869.1282958984375,1909.298878516594,1842.6775994502334,1891.7101087676022,2010154
2018-10-09,1881.948974609375,1896.2087579897943,1847.22126999693,1871.6476918078429,1867130
2018-10-10,1838.583984375,1894.6789481193641,1825.4486929259608,1889.325901993355,2749573
2018-10-11,1781.3199462890625,1811.0543904190877,1746.2774822669892,1785.8633705821605,4700256
2018-10-12,1725.8543701171875,1779.5651656148498,1712.0892366860764,1779.5651656148498,9373289
2018-10-15,1753.9241943359375,1759.3672961654129,1727.3836640805334,1745.3772439147058,2638151
2018-10-16,1765.440185546875,1774.077082177339,1740.878904361897,1761.5715218297644,2815425
2018-10-17,1735.8406982421875,1789.4615450998679,1727.3836936107323,1772.3676439651783,2779207
2018-10-19,1721.2659912109375,1735.4809647638408,1682.4449263332824,1735.4809647638408,3428776
2018-10-22,1712.0894775390625,1723.7853068653935,1697.6495827872911,1721.9859485074965,1778496
2018-10-23,1662.1871337890625,1711.1876647707527,1656.1916439324934,1702.1719236497265,2752811
2018-10-24,1666.56005859375,1689.5502027615298,1632.8411584699159,1669.760691313799,2735913
2018-10-25,1670.616943359375,1692.1645881153574,1645.4179892342797,1662.502775798536,2507233
2018-10-26,1622.0220947265625,1671.4284041020958,1614.8095012443207,1671.4284041020958,2285970
2018-10-29,1686.8450927734375,1693.1109885667524,1608.723677235458,1630.6769839304293,2609483
2018-10-30,1708.3026123046875,1721.465571873148,1663.404179059131,1683.2388088365299,2404883
2018-10-31,1747.385986328125,1752.5700377662608,1690.857220265102,1712.99090999271,2769190
2018-11-01,1745.2220458984375,1752.9755610665977,1714.162862499093,1752.344503225343,2769759
2018-11-02,1725.116943359375,1762.2167401389434,1717.4986861228933,1743.8246062134697,1818635
2018-11-05,1704.741455078125,1737.6489114674507,1699.2418747885308,1722.006622016763,1713366
2018-11-06,1742.472412109375,1746.800012291035,1704.8768119960503,1707.5815345957267,1398710
2018-11-07,1750.9921875,1757.167948169756,1746.3490588018562,1749.0537811438312,144530
2018-11-09,1721.2847900390625,1768.8428117218245,1717.4982238040184,1767.986360566761,2570479
2018-11-12,1726.3792724609375,1754.553465192614,1720.654298508949,1720.654298508949,2552008
2018-11-13,1744.500732421875,1748.1521514897063,1715.6954844171796,1726.514373441355,1418432
2018-11-14,1695.54541015625,1739.9479360734324,1685.943623657488,1735.5302008238846,2422318
2018-11-15,1688.5126953125,1712.0888753490574,1674.7636930223086,1680.5337881256678,1829123
2018-11-16,1700.909423828125,1712.8102662236545,1686.168711481384,1703.0732233596227,1829729
2018-11-19,1715.199462890625,1719.6171976320693,1680.8045018200207,1712.0890765210106,1740628
2018-11-20,1693.3817138671875,1714.7941007722031,1689.7302943938394,1714.7941007722031,1190182
2018-11-21,1633.652587890625,1686.8905929033922,1621.5264579022496,1686.8454701674168,3840461
2018-11-22,1634.148193359375,1665.7482998092296,1631.804012634398,1640.864876441316,3194219
2018-11-26,1664.3961181640625,1676.928021627096,1608.8591691363188,1639.9634792148859,4333177
2018-11-27,1704.2003173828125,1711.0973807524365,1654.7038809163296,1671.518258657709,3344839
2018-11-28,1788.6328125,1793.2308182279605,1697.213180147881,1703.0734115799987,5313249
2018-11-29,1767.5814208984375,1800.4437579362357,1751.3530845725227,1800.4437579362357,4035441
2018-11-30,1774.523193359375,1795.034003799576,1766.949949031907,1772.494651667487,5268901
2018-12-03,1787.2806396484375,1794.1325812642885,1774.5684659832307,1788.7231362956525,1610576
2018-12-04,1812.9302978515625,1820.6388006025454,1777.002591167557,1787.8214806114995,3270615
2018-12-05,1809.2335205078125,1819.376227424824,1789.6242871349234,1808.5573400466783,2501539
2018-12-06,1796.5667724609375,1818.4750684229632,1784.7561730558918,1801.3451594988005,2321216
2018-12-07,1798.82080078125,1806.6645623587176,1778.8058975527078,1789.6699106907042,1680420
2018-12-10,1781.330078125,1813.0654411280436,1767.0851639040109,1780.6087748522557,2010786
2018-12-11,1803.1480712890625,1812.1638116455076,1767.9866838989258,1776.1008502197265,2942014
2018-12-12,1818.295166015625,1822.9833085436023,1789.5799353515165,1804.1403828982068,2219993
2018-12-13,1787.460693359375,1829.9248091945262,1780.1579655497699,1824.7858811206554,3748429
2018-12-14,1793.9072265625,1802.201665005143,1780.8344009385994,1787.821600841029,2473761
2018-12-17,1798.009033203125,1807.5656953846494,1789.624351162915,1802.246386889001,1227921
2018-12-18,1792.194091796875,1804.9513876014487,1781.8711121487008,1795.845511003757,1768742
2018-12-19,1774.703369140625,1789.4441926901648,1767.1302352740358,1789.4441926901648,2498833
2018-12-20,1761.720947265625,1780.5187455931302,1754.4632316019326,1761.4955537363853,1940277
2018-12-21,1709.2042236328125,1758.0694958543872,1700.8646632037598,1756.266347653511,3729956
2018-12-24,1729.6700439453125,1748.062179011644,1717.4987926587544,1718.2200960164305,1864116
2018-12-26,1703.25390625,1732.6453127248394,1686.1691194667262,1732.6453127248394,2446614
2018-12-27,1721.0596923828125,1750.586241725259,1687.8367115459841,1721.1048151062678,4968201
2018-12-28,1709.4295654296875,1731.0222204596032,1706.67972048439,1726.514350093823,2239130
2018-12-31,1706.724853515625,1721.1049160471207,1700.5039703622,1720.2033419685208,1879740
2019-01-01,1715.5150146484375,1722.006303287879,1699.4669537684042,1709.384267556973,1094883
2019-01-02,1733.9974365234375,1744.0498992649266,1712.9907168680945,1717.4985871756421,2100463
2019-01-03,1712.9459228515625,1753.5167634049023,1706.7701613561992,1730.1209560413224,2611668
2019-01-04,1692.119140625,1714.0724455234658,1659.797734722024,1712.9906007451632,4280862
2019-01-07,1711.097412109375,1720.924591268925,1695.8607886479178,1705.5978324135212,1856423
2019-01-08,1707.1756591796875,1718.7608642050006,1697.934524773221,1717.8592901165648,1691756
2019-01-09,1701.225341796875,1730.1208380650041,1682.9684647928018,1719.6625996688208,2414376
2019-01-10,1702.667724609375,1717.4985737833917,1687.8367653799319,1703.9749629661997,3053461
2019-01-11,1661.1951904296875,1690.4512222268597,1654.3882628193535,1685.9433523009213,9209862
2019-01-14,1634.779296875,1668.8137204001794,1631.8491809423688,1667.912146267062,3615370
2019-01-15,1683.9600830078125,1685.35745677562,1630.0459098865188,1631.8490580169241,7711653
2019-01-16,1686.0792236328125,1690.4518370401981,1665.207756273731,1685.9439654747575,2359280
2019-01-17,1711.5128173828125,1714.855748117715,1690.7321629008802,1696.7856137856,2625816
2019-01-18,1717.2498779296875,1720.4572602532126,1694.9784177069869,1699.495950803221,1683728
2019-01-21,1724.523193359375,1745.5749435759753,1712.5517295900263,1718.4697425887707,2409803
2019-01-22,1718.3790283203125,1733.1513374847123,1707.6272789501402,1723.0772179871392,2457093
2019-01-23,1694.616943359375,1722.1738944391564,1689.5573284980749,1717.5660328742463,2578169
